,elevation,relh,drct,sknt,alti,vsby,temp_c,dewpoint_c,feel_c,is_hot_day
4883,74,23.04,310.0,10.0,29.77,6.21,34.0,10.0,32.27777778,0
4884,74,34.41,290.0,9.0,29.91,6.21,27.0,10.0,26.6,0
4885,74,32.18,290.0,10.0,29.88,6.21,27.0,9.0,26.50555556,0
4886,74,32.46,320.0,6.0,29.85,6.21,28.0,10.0,27.21666667,0
4887,74,12.05,130.0,8.0,29.65,6.21,37.0,3.0,34.18888889,1
4888,74,17.32,240.0,14.0,29.74,6.21,33.0,5.0,30.77777778,0
4889,74,11.67,280.0,5.0,29.8,6.21,35.0,1.0,32.20555556,0
4890,74,14.02,270.0,10.0,29.83,6.21,33.0,2.0,30.65,0
4891,74,17.32,330.0,7.0,29.85,6.21,33.0,5.0,30.77777778,0
4892,74,16.6,90.0,10.0,29.8,6.21,35.0,6.0,32.7,0
4893,74,11.04,180.0,13.0,29.68,3.73,36.0,1.0,33.02222222,0
4894,74,25.79,270.0,13.0,29.68,6.21,32.0,10.0,30.38888889,0
4895,74,29.18,300.0,6.0,29.83,6.21,31.0,11.0,29.66111111,0
4896,74,24.37,300.0,9.0,29.88,6.21,33.0,10.0,31.31111111,0
4897,74,15.71,310.0,4.0,29.85,6.21,36.0,6.0,33.65,0
4898,74,11.6,200.0,15.0,29.77,3.73,39.0,4.0,36.10555556,1
4899,74,10.43,220.0,13.0,29.74,3.73,41.0,4.0,37.85555556,1
4900,74,29.72,320.0,7.0,29.94,6.21,33.0,13.0,31.96111111,0
4901,74,27.56,20.0,10.0,29.94,6.21,32.0,11.0,30.55555556,0
4902,74,29.18,10.0,9.0,29.88,6.21,31.0,11.0,29.66111111,0
4903,74,27.29,20.0,10.0,29.85,6.21,31.0,10.0,29.50555556,0
4904,74,11.86,30.0,7.0,29.8,6.21,36.0,2.0,33.17777778,0
4905,74,14.29,60.0,13.0,29.71,3.73,39.0,7.0,36.70555556,1
4906,74,27.1,320.0,7.0,29.62,6.21,37.0,15.0,36.95555556,1
4907,74,33.84,300.0,7.0,29.77,6.21,33.0,15.0,32.6,0
4908,74,24.63,270.0,9.0,29.77,6.21,34.0,11.0,32.47222222,0
4909,74,23.04,278.0,8.0,29.77,6.21,34.0,10.0,32.27777778,0
4910,74,30.26,50.0,12.0,29.65,6.21,35.0,15.0,34.72777778,0
4911,74,33.56,340.0,11.0,29.8,6.21,32.0,14.0,31.26666667,0
4912,74,35.81,330.0,9.0,29.85,6.21,32.0,15.0,31.58888889,0
4913,74,9.9,340.0,3.0,29.77,6.21,38.0,1.0,34.70555556,1
4914,74,36.35,280.0,9.0,29.77,6.21,34.0,17.0,34.55555556,0
4915,74,33.29,310.0,9.0,29.88,6.21,31.0,13.0,30.06111111,0
4916,74,33.29,350.0,9.0,29.88,6.21,31.0,13.0,30.06111111,0
4917,74,40.41,360.0,7.0,29.85,3.73,31.0,16.0,30.97222222,0
4918,74,33.84,350.0,9.0,29.8,6.21,33.0,15.0,32.6,0
4919,74,29.72,10.0,10.0,29.77,6.21,33.0,13.0,31.96111111,0
4920,74,26.31,350.0,8.0,29.8,6.21,34.0,12.0,32.7,0
4921,74,28.1,360.0,10.0,29.83,6.21,34.0,13.0,32.97222222,0
4922,74,20.13,10.0,7.0,29.83,6.21,34.0,8.0,31.97222222,0
4923,74,24.63,20.0,6.0,29.77,6.21,34.0,11.0,32.47222222,0
4924,74,28.37,300.0,7.0,29.77,6.21,35.0,14.0,34.34444444,0
4925,74,38.73,330.0,8.0,29.83,6.21,34.0,18.0,35.11111111,0
4926,74,29.99,330.0,9.0,29.83,6.21,34.0,14.0,33.28333333,0
4927,74,34.11,350.0,14.0,29.77,6.21,34.0,16.0,34.06666667,0
4928,74,34.11,350.0,12.0,29.8,6.21,34.0,16.0,34.06666667,0
4929,74,29.72,330.0,9.0,29.85,6.21,33.0,13.0,31.96111111,0
4930,74,14.87,330.0,7.0,29.83,6.21,37.0,6.0,34.61111111,1
4931,74,28.63,310.0,7.0,29.8,6.21,36.0,15.0,35.83333333,0
4932,74,36.08,320.0,8.0,29.77,6.21,33.0,16.0,33.0,0
4933,74,34.11,330.0,10.0,29.74,6.21,34.0,16.0,34.06666667,0
4934,74,36.35,330.0,11.0,29.8,6.21,34.0,17.0,34.55555556,0
4935,74,32.54,310.0,13.0,29.77,6.21,36.0,17.0,36.82222222,0
4936,74,43.61,300.0,10.0,29.77,6.21,33.0,19.0,34.60555556,0
4937,74,31.99,360.0,7.0,29.74,6.21,34.0,15.0,33.65,0
4938,74,41.23,20.0,9.0,29.8,6.21,34.0,19.0,35.75,0
4939,74,30.26,30.0,11.0,29.85,6.21,35.0,15.0,34.72777778,0
4940,74,26.84,20.0,12.0,29.83,6.21,36.0,14.0,35.42777778,0
4941,74,25.15,10.0,12.0,29.77,6.21,36.0,13.0,35.07777778,0
4942,74,17.28,340.0,9.0,29.71,6.21,38.0,9.0,36.11111111,1
4943,74,18.72,360.0,7.0,29.71,6.21,39.0,11.0,37.66666667,1
4944,74,31.07,330.0,9.0,29.71,6.21,38.0,18.0,39.81111111,1
4945,74,19.76,340.0,7.0,29.65,6.21,38.0,11.0,36.61111111,1
4946,74,25.41,320.0,9.0,29.62,6.21,37.0,14.0,36.53333333,1
4947,74,28.9,310.0,9.0,29.71,3.73,37.0,16.0,37.43888889,1
4948,74,23.55,330.0,8.0,29.77,6.21,36.0,12.0,34.77222222,0
4949,74,22.54,340.0,8.0,29.8,6.21,38.0,13.0,37.25555556,1
4950,74,27.63,340.0,11.0,29.74,6.21,39.0,17.0,40.35,1
4951,74,20.0,280.0,7.0,29.65,6.21,39.0,12.0,37.98888889,1
4952,74,30.8,350.0,7.0,29.62,6.21,37.0,17.0,37.98888889,1
4953,74,29.43,10.0,8.0,29.65,6.21,39.0,18.0,41.02222222,1
4954,74,21.11,10.0,4.0,29.74,6.21,38.0,12.0,36.91111111,1
4955,74,20.0,320.0,7.0,29.74,6.21,39.0,12.0,37.98888889,1
4956,74,38.73,300.0,9.0,29.74,6.21,34.0,18.0,35.11111111,0
4957,74,34.11,340.0,9.0,29.71,6.21,34.0,16.0,34.06666667,0
4958,74,30.26,320.0,6.0,29.65,6.21,35.0,15.0,34.72777778,0
4959,74,28.63,280.0,8.0,29.71,6.21,36.0,15.0,35.83333333,0
4960,74,25.41,300.0,8.0,29.77,6.21,37.0,14.0,36.53333333,1
4961,74,32.27,350.0,8.0,29.83,6.21,35.0,16.0,35.16666667,0
4962,74,23.3,320.0,5.0,29.83,6.21,35.0,11.0,33.47777778,0
4963,74,23.81,300.0,8.0,29.8,6.21,37.0,13.0,36.16111111,1
4964,74,11.37,310.0,10.0,29.74,6.21,42.0,6.0,39.23888889,1
4965,74,25.67,330.0,6.0,29.77,6.21,38.0,15.0,38.09444444,1
4966,74,38.73,300.0,7.0,29.71,6.21,34.0,18.0,35.11111111,0
4967,74,38.45,290.0,7.0,29.8,6.21,33.0,17.0,33.46111111,0
4968,74,31.99,310.0,10.0,29.85,6.21,34.0,15.0,33.65,0
4969,74,40.69,360.0,10.0,29.85,6.21,32.0,17.0,32.4,0
4970,74,46.14,10.0,9.0,29.8,6.21,32.0,19.0,33.48333333,0
4971,74,46.41,330.0,10.0,29.77,6.21,33.0,20.0,35.30555556,0
4972,74,38.73,310.0,10.0,29.85,6.21,34.0,18.0,35.11111111,0
4973,74,38.45,330.0,10.0,29.85,6.21,33.0,17.0,33.46111111,0
4974,74,46.41,10.0,9.0,29.77,6.21,33.0,20.0,35.30555556,0
4975,74,46.41,10.0,9.0,29.74,6.21,33.0,20.0,35.30555556,0
4976,74,36.35,330.0,6.0,29.8,6.21,34.0,17.0,34.55555556,0
4977,74,40.96,350.0,7.0,29.8,6.21,33.0,18.0,33.99444444,0
4978,74,40.96,10.0,10.0,29.77,6.21,33.0,18.0,33.99444444,0
4979,74,40.96,340.0,9.0,29.77,6.21,33.0,18.0,33.99444444,0
4980,74,38.45,360.0,10.0,29.8,6.21,33.0,17.0,33.46111111,0
4981,74,34.11,360.0,7.0,29.8,6.21,34.0,16.0,34.06666667,0
4982,74,38.73,360.0,10.0,29.83,6.21,34.0,18.0,35.11111111,0
4983,74,36.63,360.0,9.0,29.83,6.21,35.0,18.0,36.25555556,0
4984,74,28.37,350.0,8.0,29.83,6.21,35.0,14.0,34.34444444,0
4985,74,26.84,330.0,7.0,29.77,6.21,36.0,14.0,35.42777778,0
4986,74,30.26,320.0,7.0,29.77,6.21,35.0,15.0,34.72777778,0
4987,74,32.27,310.0,9.0,29.74,6.21,35.0,16.0,35.16666667,0
4988,74,22.04,10.0,7.0,29.8,6.21,36.0,11.0,34.51111111,0
4989,74,39.27,360.0,9.0,29.88,6.21,36.0,20.0,38.89444444,0
4990,74,46.41,10.0,10.0,29.88,6.21,33.0,20.0,35.30555556,0
4991,74,36.35,340.0,7.0,29.88,6.21,34.0,17.0,34.55555556,0
4992,74,38.45,360.0,10.0,29.8,6.21,33.0,17.0,33.46111111,0
4993,74,33.84,270.0,5.0,29.71,6.21,33.0,15.0,32.6,0
4994,74,17.05,160.0,9.0,29.74,6.21,37.0,8.0,34.91111111,1
4995,74,17.05,240.0,5.0,29.85,6.21,37.0,8.0,34.91111111,1
4996,74,10.06,60.0,10.0,29.74,6.21,43.0,5.0,39.87222222,1
4997,74,20.0,260.0,11.0,29.74,6.21,39.0,12.0,37.98888889,1
4998,74,23.55,280.0,11.0,29.83,6.21,36.0,12.0,34.77222222,0
4999,74,25.15,40.0,3.0,29.8,6.21,36.0,13.0,35.07777778,0
5000,74,20.87,240.0,15.0,29.68,6.21,37.0,11.0,35.55555556,1
5001,74,35.53,210.0,6.0,29.68,1.86,31.0,14.0,30.32222222,0
5002,74,31.72,320.0,9.0,29.88,6.21,33.0,14.0,32.25555556,0
5003,74,27.83,360.0,13.0,29.85,6.21,33.0,12.0,31.71111111,0
5004,74,24.37,360.0,9.0,29.88,6.21,33.0,10.0,31.31111111,0
5005,74,31.45,10.0,7.0,29.85,6.21,32.0,13.0,30.98888889,0
5006,74,21.54,330.0,9.0,29.8,6.21,34.0,9.0,32.11111111,0
5007,74,36.08,340.0,6.0,29.8,6.21,33.0,16.0,33.0,0
5008,74,38.18,290.0,7.0,29.83,6.21,32.0,16.0,31.96666667,0
5009,74,38.18,10.0,9.0,29.88,6.21,32.0,16.0,31.96666667,0
5010,74,38.18,30.0,10.0,29.85,6.21,32.0,16.0,31.96666667,0
5011,74,38.45,20.0,10.0,29.88,6.21,33.0,17.0,33.46111111,0
5012,74,29.99,350.0,9.0,29.85,6.21,34.0,14.0,33.28333333,0
5013,74,24.63,360.0,6.0,29.83,3.73,34.0,11.0,32.47222222,0
5014,74,19.04,20.0,8.0,29.83,6.21,35.0,8.0,32.93888889,0
5015,74,23.3,10.0,11.0,29.8,6.21,35.0,11.0,33.47777778,0
5016,74,12.05,70.0,9.0,29.83,6.21,37.0,3.0,34.18888889,1
5017,74,10.07,90.0,15.0,29.88,6.21,39.0,2.0,35.72222222,1
5018,74,25.15,40.0,10.0,29.97,6.21,36.0,13.0,35.07777778,0
5019,74,33.84,10.0,9.0,29.97,6.21,33.0,15.0,32.6,0
5020,74,37.62,310.0,10.0,29.97,6.21,30.0,14.0,29.42777778,0
5021,74,48.05,290.0,6.0,30.0,6.21,28.0,16.0,28.27777778,0
5022,74,42.25,300.0,7.0,29.97,6.21,29.0,12.0,27.82222222,0
5023,74,40.14,20.0,4.0,30.0,6.21,30.0,15.0,29.70555556,0
5024,74,40.69,20.0,14.0,29.97,6.21,32.0,17.0,32.4,0
5025,74,35.53,20.0,9.0,29.97,6.21,31.0,14.0,30.32222222,0
5026,74,35.25,10.0,9.0,29.97,6.21,30.0,13.0,29.18888889,0
5027,74,35.25,10.0,11.0,29.97,6.21,30.0,13.0,29.18888889,0
5028,74,40.41,10.0,9.0,29.94,6.21,31.0,16.0,30.97222222,0
5029,74,37.35,360.0,12.0,29.91,6.21,29.0,13.0,28.38333333,0
5030,74,37.35,300.0,6.0,29.94,6.21,29.0,13.0,28.38333333,0
5031,74,39.86,360.0,13.0,30.03,6.21,29.0,14.0,28.59444444,0
5032,74,37.35,340.0,6.0,30.06,3.73,29.0,13.0,28.38333333,0
5033,74,34.97,330.0,7.0,29.97,6.21,29.0,12.0,28.2,0
5034,74,32.73,310.0,11.0,29.94,6.21,29.0,11.0,28.04444444,0
5035,74,39.58,300.0,8.0,29.97,6.21,28.0,13.0,27.63888889,0
5036,74,34.97,270.0,10.0,29.97,6.21,29.0,12.0,28.2,0
5037,74,42.25,320.0,7.0,29.97,6.21,28.0,14.0,27.82222222,0
5038,74,30.9,360.0,11.0,30.0,6.21,30.0,11.0,28.81666667,0
5039,74,27.03,30.0,7.0,30.03,6.21,30.0,9.0,28.55555556,0
5040,74,39.86,10.0,8.0,29.94,6.21,29.0,14.0,28.59444444,0
5041,74,42.8,30.0,11.0,29.94,6.21,30.0,16.0,30.02777778,0
5042,74,40.41,360.0,8.0,29.91,6.21,31.0,16.0,30.97222222,0
5043,74,40.41,360.0,10.0,29.88,6.21,31.0,16.0,30.97222222,0
5044,74,45.88,50.0,8.0,29.88,6.21,31.0,18.0,31.85,0
5045,74,36.08,360.0,4.0,29.83,2.49,33.0,16.0,33.0,0
5046,74,58.55,350.0,3.0,29.88,3.73,30.0,21.0,32.54444444,0
5047,74,43.07,360.0,7.0,29.88,6.21,31.0,17.0,31.37777778,0
5048,74,43.34,40.0,14.0,29.85,6.21,32.0,18.0,32.90555556,0
5049,74,51.72,330.0,7.0,29.88,6.21,30.0,19.0,31.32777778,0
5050,74,45.61,330.0,11.0,29.88,6.21,30.0,17.0,30.4,0
5051,74,51.47,330.0,7.0,29.97,6.21,29.0,18.0,29.83888889,0
5052,74,48.32,330.0,8.0,29.94,3.73,29.0,17.0,29.46111111,0
5053,74,29.18,10.0,7.0,29.94,6.21,31.0,11.0,29.66111111,0
5054,74,19.64,20.0,8.0,29.91,6.21,32.0,6.0,29.96111111,0
5055,74,31.17,30.0,10.0,29.94,6.21,31.0,12.0,29.84444444,0
5056,74,16.15,20.0,8.0,30.0,6.21,33.0,4.0,30.72222222,0
5057,74,30.9,10.0,8.0,30.03,6.21,30.0,11.0,28.81666667,0
5058,74,48.32,50.0,9.0,30.0,6.21,29.0,17.0,29.46111111,0
5059,74,54.55,30.0,10.0,29.97,6.21,28.0,18.0,28.87777778,0
5060,74,42.52,40.0,9.0,29.97,6.21,29.0,15.0,28.84444444,0
5061,74,51.21,50.0,7.0,29.94,6.21,28.0,17.0,28.56111111,0
5062,74,69.52,320.0,7.0,30.0,3.73,26.0,20.0,26.0,0
5063,74,58.08,340.0,5.0,29.97,3.73,28.0,19.0,29.23888889,0
5064,74,44.8,260.0,13.0,29.91,6.21,27.0,14.0,27.11666667,0
5065,74,57.36,290.0,7.0,30.0,6.21,25.0,16.0,25.0,0
5066,74,41.69,320.0,6.0,30.03,6.21,26.0,12.0,26.0,0
5067,74,54.05,350.0,3.0,30.0,6.21,26.0,16.0,26.0,0
5068,74,39.3,270.0,7.0,29.91,6.21,27.0,12.0,26.82777778,0
5069,74,35.94,250.0,20.0,29.77,2.49,24.0,8.0,24.0,0
5070,74,52.77,290.0,7.0,29.97,6.21,21.0,11.0,21.0,0
5071,74,35.94,130.0,5.0,30.06,6.21,24.0,8.0,24.0,0
5072,74,27.81,240.0,6.0,29.91,6.21,26.0,6.0,26.0,0
5073,74,31.62,230.0,3.0,29.97,2.49,25.0,7.0,25.0,0
5074,74,29.79,0.0,0.0,29.83,6.21,26.0,7.0,26.0,0
5075,74,19.79,190.0,15.0,29.71,3.73,27.0,2.0,26.07777778,0
5076,74,27.26,220.0,18.0,29.88,3.73,24.0,4.0,24.0,0
5077,74,46.16,280.0,10.0,30.06,6.21,21.0,9.0,21.0,0
5078,74,32.72,40.0,9.0,30.09,6.21,21.0,4.0,21.0,0
5079,74,38.18,80.0,12.0,30.0,6.21,23.0,8.0,23.0,0
5080,74,50.17,30.0,12.0,30.06,6.21,24.0,13.0,24.0,0
5081,74,46.98,20.0,15.0,30.12,6.21,24.0,12.0,24.0,0
5082,74,50.17,20.0,12.0,30.06,6.21,24.0,13.0,24.0,0
5083,74,57.36,30.0,8.0,30.0,6.21,25.0,16.0,25.0,0
5084,74,57.36,310.0,4.0,29.97,1.24,25.0,16.0,25.0,0
5085,74,64.48,330.0,8.0,29.91,3.73,22.0,15.0,22.0,0
5086,74,43.69,250.0,8.0,29.97,6.21,23.0,10.0,23.0,0
5087,74,43.13,190.0,3.0,30.06,3.73,22.0,7.0,21.0,0
5088,74,56.13,300.0,3.0,29.91,3.73,20.0,11.0,20.0,0
5089,74,35.37,240.0,4.0,29.91,6.21,22.0,6.0,22.0,0
5090,74,31.05,40.0,5.0,29.97,6.21,23.0,5.0,23.0,0
5091,74,25.4,200.0,91.0,29.91,6.21,24.0,3.0,24.0,0
5092,74,52.77,290.0,6.0,29.97,6.21,21.0,11.0,21.0,0
5093,74,56.38,230.0,11.0,30.09,6.21,21.0,12.0,21.0,0
5094,74,49.9,240.0,4.0,30.18,3.73,23.0,12.0,23.0,0
5095,74,29.51,10.0,3.0,30.06,6.21,25.0,6.0,25.0,0
5096,74,31.62,210.0,6.0,30.09,6.21,25.0,7.0,25.0,0
5097,74,53.29,20.0,7.0,30.15,2.49,23.0,13.0,23.0,0
5098,74,53.03,20.0,11.0,30.12,6.21,22.0,12.0,22.0,0
5099,74,43.42,40.0,12.0,30.09,6.21,22.0,9.0,22.0,0
5100,74,56.13,30.0,7.0,29.97,6.21,20.0,11.0,20.0,0
5101,74,45.88,210.0,16.0,29.85,3.73,20.0,8.0,20.0,0
5102,74,45.88,230.0,15.0,29.88,2.49,21.0,7.0,20.0,0
5103,74,49.37,220.0,15.0,29.94,3.73,21.0,10.0,21.0,0
5104,74,49.64,220.0,10.0,30.06,3.73,22.0,11.0,22.0,0
5105,74,49.64,40.0,4.0,30.15,6.21,22.0,11.0,22.0,0
5106,74,56.63,30.0,13.0,30.09,6.21,22.0,13.0,22.0,0
5107,74,53.03,300.0,8.0,30.03,6.21,22.0,12.0,22.0,0
5108,74,60.44,20.0,16.0,30.12,6.21,22.0,14.0,22.0,0
5109,74,60.44,360.0,11.0,30.12,6.21,22.0,14.0,22.0,0
5110,74,60.21,40.0,7.0,30.15,6.21,21.0,13.0,21.0,0
5111,74,52.77,360.0,6.0,30.09,3.73,21.0,11.0,21.0,0
5112,74,52.77,350.0,7.0,30.09,6.21,21.0,11.0,21.0,0
5113,74,52.77,320.0,8.0,30.15,6.21,21.0,11.0,21.0,0
5114,74,52.77,290.0,4.0,30.12,6.21,21.0,11.0,21.0,0
5115,74,52.51,330.0,6.0,30.09,3.11,20.0,10.0,20.0,0
5116,74,35.09,320.0,3.0,30.12,6.21,21.0,5.0,21.0,0
5117,74,53.03,70.0,6.0,30.12,6.21,22.0,12.0,22.0,0
5118,74,35.66,240.0,9.0,30.0,3.73,23.0,7.0,23.0,0
5119,74,23.66,220.0,3.0,30.03,3.73,24.0,2.0,24.0,0
5120,74,21.24,260.0,12.0,30.0,3.73,21.0,-2.0,21.0,0
5121,74,34.8,220.0,12.0,30.03,6.21,20.0,4.0,20.0,0
5122,74,51.98,270.0,9.0,30.06,3.73,18.0,8.0,18.0,0
5123,74,45.6,240.0,7.0,30.0,6.21,19.0,7.0,19.0,0
5124,74,34.8,210.0,13.0,29.85,6.21,20.0,4.0,20.0,0
5125,74,45.32,330.0,8.0,30.03,3.73,18.0,6.0,18.0,0
5126,74,42.57,210.0,5.0,30.18,3.73,19.0,6.0,19.0,0
5127,74,32.43,220.0,5.0,30.15,6.21,20.0,3.0,20.0,0
5128,74,28.39,310.0,4.0,30.09,6.21,21.0,2.0,21.0,0
5129,74,37.61,340.0,2.0,30.15,3.73,21.0,6.0,21.0,0
5130,74,43.42,310.0,5.0,30.12,6.21,22.0,9.0,22.0,0
5131,74,29.51,220.0,4.0,30.09,6.21,25.0,6.0,25.0,0
5132,74,24.19,200.0,11.0,29.94,3.73,26.0,4.0,26.0,0
5133,74,43.42,270.0,10.0,29.97,6.21,22.0,9.0,22.0,0
5134,74,52.25,260.0,9.0,30.12,6.21,19.0,9.0,19.0,0
5135,74,42.28,230.0,11.0,30.12,6.21,18.0,5.0,18.0,0
5136,74,42.28,280.0,10.0,30.09,6.21,18.0,5.0,18.0,0
5137,74,45.6,250.0,15.0,30.06,6.21,19.0,7.0,19.0,0
5138,74,45.32,280.0,9.0,30.12,6.21,18.0,6.0,18.0,0
5139,74,39.43,260.0,6.0,30.12,3.73,18.0,4.0,18.0,0
5140,74,39.43,250.0,9.0,30.06,6.21,18.0,4.0,18.0,0
5141,74,38.85,270.0,20.0,30.12,6.21,16.0,2.0,16.0,0
5142,74,36.16,220.0,13.0,30.15,6.21,16.0,1.0,16.0,0
5143,74,41.71,250.0,13.0,30.12,6.21,16.0,3.0,16.0,0
5144,74,51.72,240.0,13.0,30.15,6.21,17.0,7.0,17.0,0
5145,74,27.55,260.0,10.0,30.18,6.21,18.0,-1.0,18.0,0
5146,74,36.74,300.0,10.0,30.21,6.21,18.0,3.0,18.0,0
5147,74,45.32,250.0,9.0,30.27,3.73,18.0,6.0,18.0,0
5148,74,45.88,320.0,7.0,30.3,6.21,20.0,8.0,20.0,0
5149,74,33.29,350.0,6.0,30.18,6.21,23.0,6.0,23.0,0
5150,74,35.37,90.0,3.0,30.09,6.21,22.0,6.0,22.0,0
5151,74,33.905,320.0,7.0,30.045,4.97,21.0,4.5,21.0,0
5152,74,43.13,350.0,3.0,30.09,6.21,21.0,8.0,21.0,0
5153,74,33.0,90.0,9.0,30.09,6.21,22.0,5.0,22.0,0
5154,74,19.05,190.0,12.0,29.91,3.73,24.0,-1.0,24.0,0
5155,74,16.2,200.0,15.0,29.77,6.21,23.0,-4.0,23.0,0
5156,74,34.8,240.0,12.0,29.83,6.21,20.0,4.0,20.0,0
5157,74,42.57,210.0,9.0,29.85,3.73,19.0,6.0,19.0,0
5158,74,39.72,240.0,16.0,30.0,6.21,19.0,5.0,19.0,0
5159,74,42.85,240.0,12.0,30.15,6.21,20.0,7.0,20.0,0
5160,74,34.8,270.0,15.0,30.18,6.21,20.0,4.0,20.0,0
5161,74,37.32,280.0,9.0,30.09,6.21,20.0,5.0,20.0,0
5162,74,34.8,90.0,11.0,30.09,6.21,20.0,4.0,20.0,0
5163,74,37.32,30.0,7.0,30.12,6.21,20.0,5.0,20.0,0
5164,74,40.29,60.0,14.0,30.06,6.21,21.0,7.0,21.0,0
5165,74,55.88,60.0,12.0,30.06,6.21,19.0,10.0,19.0,0
5166,74,49.64,340.0,10.0,30.09,6.21,22.0,11.0,22.0,0
5167,74,35.66,30.0,11.0,30.03,6.21,23.0,7.0,23.0,0
5168,74,18.865,205.0,9.5,29.83,6.21,26.0,0.5,26.0,0
5169,74,46.16,330.0,11.0,29.97,3.73,21.0,9.0,21.0,0
5170,74,35.94,50.0,9.0,30.03,6.21,24.0,8.0,24.0,0
5171,74,12.97,50.0,15.0,29.97,6.21,28.0,-3.0,26.62222222,0
5172,74,12.44,210.0,7.0,29.88,6.21,30.0,-2.0,28.07777778,0
5173,74,29.23,310.0,11.0,29.94,6.21,24.0,5.0,24.0,0
5174,74,40.57,350.0,7.0,30.0,6.21,22.0,8.0,22.0,0
5175,74,35.37,330.0,7.0,29.97,6.21,22.0,6.0,22.0,0
5176,74,19.55,180.0,3.0,29.94,6.21,26.0,1.0,26.0,0
5177,74,35.37,290.0,9.0,30.0,6.21,22.0,6.0,22.0,0
5178,74,43.13,310.0,5.0,30.09,6.21,21.0,8.0,21.0,0
5179,74,35.09,300.0,10.0,30.06,6.21,21.0,5.0,21.0,0
5180,74,23.39,10.0,7.0,29.97,6.21,23.0,1.0,23.0,0
5181,74,37.61,350.0,10.0,30.0,6.21,21.0,6.0,21.0,0
5182,74,27.26,70.0,10.0,30.09,6.21,24.0,4.0,24.0,0
5183,74,31.9,340.0,6.0,30.0,6.21,26.0,8.0,26.0,0
5184,74,31.62,300.0,6.0,29.94,6.21,25.0,7.0,25.0,0
5185,74,38.18,350.0,10.0,30.0,6.21,23.0,8.0,23.0,0
5186,74,30.77,20.0,3.0,30.06,6.21,22.0,4.0,22.0,0
5187,74,28.96,320.0,6.0,30.06,6.21,23.0,4.0,23.0,0
5188,74,38.46,30.0,18.0,29.77,6.21,24.0,9.0,24.0,0
5189,74,40.29,310.0,9.0,29.83,6.21,21.0,7.0,21.0,0
5190,74,26.71,270.0,12.0,29.97,6.21,22.0,2.0,22.0,0
5191,74,22.54,200.0,12.0,29.97,6.21,26.0,3.0,26.0,0
5192,74,19.79,190.0,11.0,29.91,3.73,27.0,2.0,26.07777778,0
5193,74,35.09,310.0,5.0,29.94,6.21,21.0,5.0,21.0,0
5194,74,30.49,330.0,3.0,29.85,6.21,21.0,3.0,21.0,0
5195,74,48.55,360.0,10.0,29.88,6.21,18.0,7.0,18.0,0
5196,74,30.77,240.0,7.0,30.06,6.21,22.0,4.0,22.0,0
5197,74,18.42,210.0,5.0,30.06,6.21,27.0,1.0,26.04444444,0
5198,74,8.87,230.0,5.0,29.97,6.21,32.0,-5.0,29.30555556,0
5199,74,11.94,270.0,6.0,29.91,2.49,32.0,-1.0,29.63333333,0
5200,74,50.43,330.0,7.0,29.94,6.21,25.0,14.0,25.0,0
5201,74,37.07,10.0,8.0,29.97,6.21,28.0,12.0,27.47777778,0
5202,74,24.11,50.0,13.0,30.03,3.73,32.0,9.0,30.24444444,0
5203,74,19.64,30.0,14.0,29.97,6.21,32.0,6.0,29.96111111,0
5204,74,27.03,20.0,13.0,29.91,6.21,30.0,9.0,28.55555556,0
5205,74,23.85,30.0,11.0,29.91,6.21,31.0,8.0,29.26666667,0
5206,74,19.4,40.0,8.0,29.94,6.21,31.0,5.0,29.05555556,0
5207,74,28.36,320.0,8.0,29.97,6.21,28.0,8.0,27.02222222,0
5208,74,38.74,310.0,9.0,29.94,6.21,25.0,10.0,25.0,0
5209,74,36.22,270.0,17.0,29.83,6.21,25.0,9.0,25.0,0
5210,74,27.81,220.0,18.0,29.8,6.21,26.0,6.0,26.0,0
5211,74,33.57,250.0,11.0,29.85,6.21,24.0,7.0,24.0,0
5212,74,36.22,210.0,5.0,29.97,6.21,25.0,9.0,25.0,0
5213,74,32.18,340.0,6.0,30.0,6.21,27.0,9.0,26.50555556,0
5214,74,28.36,350.0,7.0,29.94,6.21,28.0,8.0,27.02222222,0
5215,74,39.3,350.0,8.0,29.97,6.21,27.0,12.0,26.82777778,0
5216,74,37.07,320.0,10.0,29.91,6.21,28.0,12.0,27.47777778,0
5217,74,22.02,10.0,13.0,29.91,6.21,30.0,6.0,28.30555556,0
5218,74,22.27,30.0,9.0,29.88,6.21,31.0,7.0,29.18333333,0
5219,74,16.83,220.0,15.0,29.74,6.21,36.0,7.0,33.77222222,0
5220,74,34.97,320.0,6.0,29.88,3.73,29.0,12.0,28.2,0
5221,74,32.46,310.0,8.0,29.85,6.21,28.0,10.0,27.21666667,0
5222,74,25.52,310.0,8.0,29.85,6.21,31.0,9.0,29.37222222,0
5223,74,20.29,330.0,7.0,29.97,6.21,29.0,4.0,27.46666667,0
5224,74,5.69,70.0,10.0,30.0,6.21,33.0,-10.0,29.77777778,0
5225,74,8.72,90.0,19.0,29.85,3.73,39.0,0.0,35.41111111,1
5226,74,3.98,240.0,7.0,29.74,6.21,41.0,-9.0,36.21111111,1
5227,74,38.18,330.0,13.0,29.68,2.49,32.0,16.0,31.96666667,0
5228,74,28.63,200.0,14.0,29.83,6.21,29.0,9.0,27.8,0
5229,74,30.62,340.0,8.0,29.83,6.21,29.0,10.0,27.91111111,0
